23.305084745762713, 0.8711566617862372
49.78813559322034, 1.3543191800878478
101.69491525423729, 1.7569546120058566
201.27118644067798, 2.1888726207906295
314.61864406779665, 2.5036603221083458
449.1525423728814, 2.7964860907759883
565.677966101695, 2.9795021961932653
708.6864406779662, 3.1551976573938507
890.8898305084746, 3.3601756954612005
1001.0593220338984, 3.4187408491947293
152.54237288135593, 1.9912152269399708
258.47457627118644, 2.349926793557833
362.2881355932204, 2.620790629575403
405.72033898305085, 2.723279648609078
492.5847457627119, 2.891654465592972
530.7203389830509, 2.94289897510981
609.1101694915254, 3.0453879941434847
649.3644067796611, 3.0966325036603224
676.906779661017, 3.1185944363103952
736.2288135593221, 3.1991215226939973
762.7118644067797, 3.22108345534407
790.2542372881356, 3.2576866764275256
814.6186440677967, 3.279648609077599
837.9237288135594, 3.3162518301610544
862.2881355932204, 3.3308931185944366
914.1949152542373, 3.3748169838945827
936.4406779661017, 3.382137628111274
956.5677966101696, 3.396778916544656
979.8728813559322, 3.404099560761347
284.9576271186441, 2.4231332357247437
229.8728813559322, 2.2767203513909227
175.84745762711864, 2.0863836017569546
127.11864406779662, 1.896046852122987
80.5084745762712, 1.6251830161054173
66.73728813559322, 1.5080527086383602
42.37288135593221, 1.2079062957540263
36.016949152542374, 1.0980966325036603
30.720338983050848, 1.0029282576866765
